Date,TotalRevenue,CostofRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailabletoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeasReported,TotalExpenses,NetIncomefromContinuing&DiscontinuedOperation,NormalizedIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostofRevenue,ReconciledDepreciation,NetIncomefromContinuingOperationNetMinorityInterest,TotalUnusualItemsExcludingGoodwill,TotalUnusualItems,NormalizedEBITDA,TaxRateforCalcs,TaxEffectofUnusualItems,Ticker,StockId,InterestIncome,EBITDA,EarningsfromEquityInterestNetofTax,AverageDilutionEarnings,CreditLossesProvision,NonInterestExpense,INTEREST_INCOME_AFTER_PROVISION_FOR_LOAN_LOSS,TotalMoneyMarketInvestments,RentExpenseSupplemental,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,IncomefromAssociates&OtherParticipatingInterests
ttm,4438735.0,1170104.0,3268631.0,1866824.0,1401807.0,-313463.0,658744.0,1747088.0,130458.0,1473122.0,1515060.0,,,,,2118944.0,3036928.0,1481814.0,1147424.0,299907.0,-313463.0,2046995.0,1170104.0,1561969.0,1481814.0,361374.0,361374.0,3247590.0,0.0,26984.0,PLD,4156,1044.0,,,41938.0,,,,,,,,
ttm,20375000.0,10478000.0,9897000.0,5077000.0,4820000.0,-1821000.0,497000.0,3496000.0,393000.0,3119000.0,3119000.0,,,,,4885000.0,15555000.0,3134000.0,3126899.0,1821000.0,-1821000.0,5317000.0,10091000.0,3905000.0,3134000.0,8000.0,8000.0,9214000.0,0.0,899.3135,SO,4188,,,,,,,,,,,,
ttm,6664350.0,4816086.0,1848264.0,1841763.0,6501.0,-166491.0,-23132.0,-183122.0,-107543.0,-75579.0,-75579.0,,,,,6501.0,6657849.0,-75579.0,-75579.0,166491.0,-166491.0,-16631.0,4816086.0,132446.0,-75579.0,,,115815.0,0.0,0.0,HBI,4198,,,,,,,,,,,,
ttm,11781000.0,9323000.0,2458000.0,1193000.0,1265000.0,-316000.0,-262000.0,687000.0,99000.0,585000.0,585000.0,,,,,,10516000.0,585000.0,809272.0,275000.0,-316000.0,962000.0,9323000.0,668000.0,585000.0,-262000.0,-262000.0,1892000.0,0.0,-37728.0,BLL,4206,,,-6000.0,,,,,,,,,
ttm,3508000.0,3573000.0,-65000.0,657000.0,-722000.0,-273000.0,-132000.0,-1127000.0,6000.0,-1133000.0,-1133000.0,,,,,-857000.0,4230000.0,-1133000.0,-1127160.0,,-273000.0,-583000.0,3573000.0,2411000.0,-1133000.0,-8000.0,-8000.0,1836000.0,0.0,-2160.0,MRO,4208,,1828000.0,,,,,,,,,,
ttm,9906000.0,6190000.0,3716000.0,164000.0,3552000.0,-617000.0,-444000.0,2491000.0,483000.0,2004000.0,2006000.0,,,,,2980000.0,6354000.0,2008000.0,2413469.0,617000.0,-617000.0,3108000.0,6190000.0,1152000.0,2008000.0,-503000.0,-503000.0,4763000.0,0.0,-97531.0,NSC,4234,,,,2000.0,,,,,,,,
ttm,56587000.0,48056000.0,8531000.0,7237000.0,1294000.0,-1366000.0,-2281000.0,-2353000.0,575000.0,-3519000.0,-3519000.0,,,,,-1889000.0,55293000.0,-3519000.0,-785410.0,1408000.0,-1366000.0,-945000.0,48056000.0,4156000.0,-3109000.0,-3183000.0,-3183000.0,6394000.0,0.0,-859410.0,RTX,4246,42000.0,,,,,,,,,,,
ttm,130654000.0,100413000.0,30241000.0,26766000.0,3475000.0,-578000.0,973000.0,2085000.0,887000.0,2954000.0,2954000.0,,,,,3475000.0,127179000.0,2989000.0,2262135.0,578000.0,-578000.0,4448000.0,99786000.0,3355000.0,2989000.0,943000.0,943000.0,6860000.0,0.0,216135.0,KR,4272,,7803000.0,,,,,,,891000.0,,,
ttm,11354000.0,7318000.0,4036000.0,3187000.0,849000.0,-342000.0,-293000.0,214000.0,38000.0,165000.0,165000.0,,,,,762000.0,10505000.0,165000.0,165000.0,394000.0,-342000.0,608000.0,7318000.0,2990000.0,165000.0,-136000.0,-136000.0,3598000.0,0.0,0.0,FIS,4279,5000.0,,-4000.0,,,,,,,,,
ttm,23885000.0,4406000.0,19479000.0,3517000.0,15962000.0,-477000.0,-105000.0,15380000.0,2898000.0,12482000.0,12482000.0,,,,,15583000.0,7923000.0,12482000.0,12567215.0,541000.0,-477000.0,15841000.0,4406000.0,711000.0,12482000.0,-105000.0,-105000.0,16657000.0,0.0,-19785.0,V,4282,,,,,,,,,,,,
ttm,255639000.0,190141000.0,65498000.0,44595000.0,20903000.0,-1663000.0,1502000.0,20742000.0,4973000.0,15403000.0,15403000.0,,,,,22405000.0,234736000.0,15403000.0,14261112.0,1663000.0,-1663000.0,22405000.0,190141000.0,2891000.0,15403000.0,1502000.0,1502000.0,23794000.0,0.0,360112.0,UNH,4288,,,,,,,,,,,,
ttm,22463000.0,,,,,,,5473000.0,981000.0,4184000.0,4184000.0,,,,,,,4482000.0,5380728.0,,,,,943000.0,4482000.0,-1095000.0,-1095000.0,,0.0,-196272.0,TFC,4300,,,,,-2335000.0,13560000.0,11491000.0,,,,-1095000.0,
ttm,1057893.0,342969.0,714924.0,382172.0,332752.0,-186904.0,782026.0,927874.0,978.0,975417.0,975417.0,,,,,332612.0,725141.0,1000833.0,223746.0,186904.0,-186904.0,1114778.0,342969.0,288955.0,1000833.0,777907.0,777907.0,625826.0,0.0,819.9314,KIM,4306,,,75981.0,,,,,,11270.0,,,
ttm,3250994.0,1897731.0,1353263.0,892561.0,460702.0,-57067.0,43257.0,446892.0,55186.0,391706.0,391706.0,,,,,460702.0,2790292.0,391706.0,391706.0,67377.0,-57067.0,514269.0,1897731.0,468776.0,391706.0,,,983045.0,0.0,0.0,QRVO,4328,10310.0,,,,,,,,,,,
ttm,27243000.0,15383000.0,11860000.0,7971000.0,3889000.0,-115000.0,-390000.0,3384000.0,847000.0,2501000.0,2501000.0,,,,,3322000.0,23354000.0,2501000.0,2497000.0,115000.0,-115000.0,3499000.0,15383000.0,4626000.0,2497000.0,0.0,0.0,8125000.0,0.0,0.0,LIN,4375,,,85000.0,,,,,,,,,
ttm,77155000.0,,,,,,,4600000.0,1307000.0,3367000.0,3367000.0,,,,,,72555000.0,3367000.0,3367000.0,283000.0,,4883000.0,,616000.0,3367000.0,0.0,0.0,,0.0,0.0,HUM,4408,,,74000.0,,,,,,,,,
ttm,8530000.0,5347000.0,3183000.0,1366000.0,1817000.0,-669000.0,-9000.0,1139000.0,249000.0,890000.0,890000.0,,,,,1800000.0,6713000.0,890000.0,903277.0,669000.0,-669000.0,1808000.0,3746000.0,1988000.0,890000.0,-17000.0,-17000.0,3813000.0,0.0,-3723.0,URI,4419,,,,,,,,,,,,
ttm,34522000.0,23176000.0,11346000.0,5190000.0,6156000.0,-159000.0,892000.0,6889000.0,946000.0,5848000.0,5848000.0,,,,,,28366000.0,5848000.0,5779848.0,350000.0,-159000.0,7239000.0,23176000.0,1025000.0,5848000.0,79000.0,79000.0,8185000.0,0.0,10848.0,HON,4444,191000.0,,,,,,,,,,,
ttm,13162100.0,,,,,,,964000.0,171000.0,793000.0,793000.0,,,,,,12198100.0,793000.0,793000.0,188200.0,,1152200.0,,113600.0,793000.0,0.0,0.0,,0.0,0.0,UNM,4503,,,,,,,,,,,,
ttm,4737921.0,,,,,,,896684.0,164911.0,731773.0,731773.0,,,,,,3841237.0,731773.0,731773.0,86704.0,,983388.0,,,731773.0,,,,0.0,0.0,GL,4505,,,,,,,,,,,,
ttm,9261000.0,6579000.0,2682000.0,1320000.0,1362000.0,-387000.0,44000.0,1019000.0,-3127000.0,4066000.0,4066000.0,,,,,1330000.0,7899000.0,4066000.0,4184880.0,387000.0,-387000.0,1406000.0,6457000.0,552000.0,4144000.0,-56000.0,-56000.0,2014000.0,0.0,-15120.0,NRG,4525,,1958000.0,,,,,,,,,,
ttm,2471941.0,708706.0,1763235.0,1376064.0,387171.0,3125.0,-11347.0,378949.0,-1396939.0,1775888.0,1775888.0,,,,,387171.0,2084770.0,1775888.0,1775888.0,,3125.0,387171.0,708706.0,,1775888.0,0.0,0.0,387171.0,0.0,0.0,ALGN,4599,3125.0,,0.0,,,,,,,,,
ttm,4895800.0,2681600.0,2214200.0,1184500.0,1029700.0,-61000.0,5100.0,973800.0,187900.0,785900.0,785900.0,,,,,1029700.0,3866100.0,785900.0,785496.0,61000.0,-61000.0,1034800.0,2681600.0,189700.0,785900.0,500.0,500.0,1224000.0,0.0,96.4777,CHD,4604,,,,,,,,,,,,
ttm,2410706.0,866368.0,1544338.0,738564.0,805774.0,51144.0,5352.0,862270.0,2403.0,859444.0,859468.0,,,,,805774.0,1604932.0,859867.0,797269.0,,51144.0,805774.0,866368.0,32849.0,859867.0,5427.0,5427.0,833196.0,0.0,15.1956,ANET,4617,51144.0,,,24.0,,,,,,,,
ttm,26816000.0,,,,,,,4296000.0,1161000.0,3036000.0,3036000.0,,,,,,,3135000.0,3135000.0,,,,,1543000.0,3135000.0,,,,0.0,0.0,AXP,4628,,,,,-4730000.0,17790000.0,3255000.0,177000.0,,,,
ttm,11236508.0,6717004.0,4519504.0,3384753.0,1134751.0,-169371.0,-12751.0,952629.0,209474.0,726061.0,726061.0,,,,,1134751.0,10101757.0,727753.0,723132.0,164348.0,-169371.0,1116977.0,6717005.0,480810.0,727753.0,5923.0,5923.0,1591865.0,0.0,1302.0,UHS,4630,1229.0,1597788.0,,,,,,,106482.0,,,
ttm,1997383.0,879370.0,1118013.0,761698.0,356315.0,-218336.0,-79272.0,51424.0,-17262.0,43987.0,411147.0,,,,,,1641068.0,45530.0,236353.0,225619.0,-225619.0,277043.0,879370.0,697143.0,45530.0,-261401.0,-261401.0,1198433.0,0.0,-70578.0,PEAK,4634,9844.0,,-8625.0,0.0,,,,,,,,
ttm,2365365.0,1006689.0,1358676.0,705062.0,653614.0,-32800.0,-9900.0,610914.0,89343.0,521571.0,521571.0,,,,,645489.0,1711751.0,521571.0,528508.0,32800.0,-32800.0,643714.0,881925.0,135351.0,521571.0,-8125.0,-8125.0,787190.0,0.0,-1188.0,WAT,4644,,,,,,,,,,,,
ttm,42518000.0,11773000.0,30745000.0,28568000.0,2177000.0,-1420000.0,-7628000.0,-6871000.0,2124000.0,-9015000.0,-9015000.0,,,,,,40341000.0,-9015000.0,-1292330.0,1420000.0,-1420000.0,-5451000.0,11081000.0,10380000.0,-9015000.0,-10579000.0,-10579000.0,15508000.0,0.0,-2856330.0,BMY,4648,,,,,,,,,,,,
ttm,237621000.0,225434000.0,12187000.0,9110000.0,3077000.0,-181000.0,-7758000.0,-4862000.0,-882000.0,-4184000.0,-4184000.0,,,,,-5181000.0,234544000.0,-4184000.0,2674904.0,230000.0,-181000.0,-4632000.0,225434000.0,897000.0,-4189000.0,-8385000.0,-8385000.0,4650000.0,0.0,-1521096.0,MCK,4654,,,,,,,,,,,,
ttm,1378268.0,404789.0,973479.0,685767.0,287712.0,-30477.0,-22082.0,235153.0,3154.0,231999.0,245347.0,,,,,287712.0,1090556.0,231999.0,253785.0,40520.0,-30477.0,275673.0,404789.0,60359.0,231999.0,-22082.0,-22082.0,358114.0,0.0,-296.1758,ETSY,4685,10043.0,336032.0,,,,,,,,,,
ttm,2388855.0,596363.0,1792492.0,820227.0,972265.0,-129803.0,40063.0,882525.0,178309.0,704216.0,704216.0,,,,,972265.0,1416590.0,704216.0,680271.0,129803.0,-129803.0,1012328.0,596364.0,254801.0,704216.0,30008.0,30008.0,1237122.0,0.0,6063.0,FLT,4687,,,,,,,,,,,,
ttm,273857000.0,169277000.0,104580000.0,37442000.0,67138000.0,1052000.0,127000.0,68317000.0,9893000.0,58424000.0,58424000.0,,,,,67138000.0,206719000.0,58424000.0,58424000.0,3049000.0,1052000.0,71366000.0,169277000.0,11533000.0,58424000.0,,,82899000.0,0.0,0.0,AAPL,4688,4101000.0,,,,,,,,,,,
ttm,268706000.0,219660000.0,49046000.0,35135000.0,13911000.0,-2907000.0,-1234000.0,9770000.0,2569000.0,7179000.0,7179000.0,,,,,13911000.0,254795000.0,7179000.0,8249280.0,2907000.0,-2907000.0,12677000.0,219660000.0,4441000.0,7188000.0,-1440000.0,-1440000.0,18558000.0,0.0,-378720.0,CVS,4696,,,,,,,,,,,,
ttm,13846000.0,8575000.0,5271000.0,4687000.0,584000.0,-77000.0,-823000.0,-316000.0,-46000.0,-959000.0,-959000.0,,,,,,13262000.0,-959000.0,577956.0,136000.0,-77000.0,-180000.0,7451000.0,1599000.0,-288000.0,-1014000.0,-1014000.0,2433000.0,0.0,-148044.0,CTVA,4707,59000.0,,,,,,,,,,,
ttm,4040500.0,1280800.0,2759700.0,1299200.0,1460500.0,-26500.0,3100.0,1437100.0,339000.0,1098100.0,1098100.0,,,,,1460500.0,2580000.0,1098100.0,1098100.0,38800.0,-26500.0,1475900.0,1280800.0,209700.0,1098100.0,,,1685600.0,0.0,0.0,PAYX,4725,12300.0,,,,,,,,,,,
ttm,6971500.0,5048200.0,1923300.0,1060500.0,862800.0,-70000.0,-55500.0,737300.0,177700.0,555900.0,555900.0,,,,,,6108700.0,555900.0,593395.0,70000.0,-70000.0,807300.0,5048200.0,205300.0,555900.0,-49400.0,-49400.0,1062000.0,0.0,-11905.0,AVY,4729,,,-3700.0,,,,,,,,,
ttm,123949000.0,110243000.0,13706000.0,7634000.0,6072000.0,-1244000.0,-499000.0,4329000.0,1074000.0,2636000.0,2636000.0,,,,,5576000.0,100511000.0,-7687000.0,3304500.0,1238000.0,-1244000.0,5567000.0,110243000.0,3638000.0,2637000.0,-890000.0,-890000.0,10095000.0,0.0,-222500.0,MPC,4733,40000.0,,,,,,,,,,,
ttm,17968000.0,10330000.0,7638000.0,4593000.0,3045000.0,-154000.0,-186000.0,2705000.0,516000.0,2164000.0,2164000.0,,,,,,14923000.0,2164000.0,2328276.0,171000.0,-154000.0,2876000.0,9731000.0,838000.0,2164000.0,-203000.0,-203000.0,3917000.0,0.0,-38724.0,EMR,4738,17000.0,,,,,,,,,,,
ttm,14777000.0,5522000.0,9255000.0,5240000.0,4015000.0,-53000.0,,3955000.0,129000.0,3826000.0,3826000.0,,,,,4015000.0,10762000.0,3826000.0,3826000.0,144000.0,-53000.0,4099000.0,5522000.0,916000.0,3826000.0,,,5015000.0,0.0,0.0,NVDA,4754,91000.0,5015000.0,,,,,,,,,,
ttm,9608462.0,7782498.0,1825963.0,761315.0,1064648.0,14527.0,35572.0,1114747.0,206393.0,908082.0,908082.0,,,,,1100220.0,8543813.0,908082.0,908082.0,21069.0,14527.0,1135816.0,7782498.0,205781.0,908082.0,0.0,0.0,1341597.0,0.0,0.0,HRL,4767,35596.0,,,,,,,,,,,
ttm,12177000.0,8303000.0,3874000.0,1828000.0,2046000.0,-682000.0,174000.0,1538000.0,167000.0,1366000.0,1366000.0,,,,,1986000.0,10131000.0,1368000.0,1250333.0,720000.0,-682000.0,2258000.0,8303000.0,1443000.0,1368000.0,132000.0,132000.0,3569000.0,0.0,14333.0,DTE,4774,38000.0,,,,,,,,,,,
ttm,2354300.0,528400.0,1825900.0,1374900.0,451000.0,34500.0,-13700.0,471800.0,60700.0,411100.0,411100.0,,,,,451000.0,1903300.0,411100.0,411100.0,,34500.0,451000.0,528400.0,66100.0,411100.0,40200.0,40200.0,517100.0,0.0,0.0,FTNT,4786,34500.0,,,,,,,,,,,
ttm,13667000.0,,,,,,,-1464000.0,-173000.0,-931000.0,-931000.0,,,,,,15131000.0,-931000.0,136897.0,515000.0,,-949000.0,,734000.0,-931000.0,-1211000.0,-1211000.0,,0.0,-143103.0,L,4820,,,,,,,,,,,,
ttm,10157100.0,6298400.0,4001000.0,2198400.0,1802600.0,-385600.0,-121200.0,1295800.0,222000.0,1073300.0,1073300.0,,,,,1787200.0,8496800.0,1073300.0,1086067.0,372500.0,-385600.0,1598800.0,6216500.0,1122400.0,1073300.0,-15400.0,-15400.0,2825600.0,0.0,-18060.0,RSG,4949,5000.0,2810200.0,,,,,,,,,,
ttm,23068432.0,17926759.0,5141673.0,3868830.0,1272843.0,-90270.0,135726.0,1318299.0,271479.0,1038534.0,1038534.0,,,,,1205381.0,21795589.0,1038534.0,1094174.0,69911.0,-90270.0,1686004.0,17926759.0,440802.0,1038534.0,-70070.0,-70070.0,2196876.0,0.0,-14430.0,CBRE,4960,,2126806.0,,,,,,,,,,
ttm,4474667.0,2314572.0,2160095.0,2171934.0,-11839.0,-47259.0,-433446.0,-492544.0,49387.0,-549177.0,-549177.0,,,,,-613438.0,4486506.0,-549177.0,-110010.0,47259.0,-47259.0,-445285.0,2314572.0,164984.0,-549177.0,-601599.0,-601599.0,321298.0,0.0,-162432.0,UA,4967,,,-7246.0,,,,,,,,,
ttm,38254000.0,21840000.0,16414000.0,12716000.0,3698000.0,-197000.0,-253000.0,3248000.0,422000.0,2826000.0,2826000.0,,,,,,34556000.0,4304000.0,2826000.0,,-197000.0,3698000.0,21840000.0,1221000.0,2826000.0,,,5695000.0,0.0,0.0,NKE,4988,,,,,,,,,,,,
ttm,6800500.0,5635300.0,1165200.0,911500.0,253700.0,-64300.0,-396400.0,-207000.0,-94800.0,-115600.0,-115600.0,,,,,-136500.0,6546800.0,-115600.0,-112200.0,,-64300.0,-283200.0,5635300.0,355700.0,-112200.0,,,72500.0,0.0,0.0,DRI,4999,,,,,,,,,,,,
ttm,8635271.0,5826398.0,2808873.0,895708.0,1913165.0,-665238.0,-430416.0,817511.0,192480.0,623931.0,623931.0,,,,,1310008.0,6722106.0,625031.0,1082922.0,665238.0,-665238.0,1482749.0,5826398.0,551997.0,625031.0,-598900.0,-598900.0,2633646.0,0.0,-141009.0,OKE,5004,,2034746.0,,,,,,,,,,
ttm,4474667.0,2314572.0,2160095.0,2171934.0,-11839.0,-47259.0,-433446.0,-492544.0,49387.0,-549177.0,-549177.0,,,,,-613438.0,4486506.0,-549177.0,-110010.0,47259.0,-47259.0,-445285.0,2314572.0,164984.0,-549177.0,-601599.0,-601599.0,321298.0,0.0,-162432.0,UAA,5007,,,-7246.0,,,,,,,,,
ttm,6933854.0,3755554.0,3178300.0,1953636.0,1224664.0,-100177.0,,1124487.0,160520.0,964395.0,964395.0,,,,,1224664.0,5709190.0,963967.0,963967.0,101002.0,-100177.0,1225489.0,3755554.0,385377.0,963967.0,,,1610866.0,0.0,0.0,CTAS,5009,825.0,,,,,,,,,,,
ttm,6220000.0,2694000.0,3526000.0,3345000.0,181000.0,-250000.0,-40000.0,-109000.0,-30000.0,-355000.0,-355000.0,,,,,,6039000.0,-355000.0,-55080.0,260000.0,-250000.0,151000.0,2694000.0,1497000.0,-81000.0,-36000.0,-36000.0,1684000.0,0.0,-10080.0,DVN,5037,12000.0,,,,,,,,,,,
ttm,11710000.0,,,9341000.0,2369000.0,-286000.0,398000.0,2481000.0,650000.0,1782000.0,1782000.0,,,,,,9341000.0,1782000.0,1421114.0,352000.0,-286000.0,2833000.0,,225000.0,1782000.0,489000.0,489000.0,2569000.0,0.0,128114.0,FOXA,5061,66000.0,,,,,,,,,,,
ttm,32218000.0,15713000.0,16505000.0,8612000.0,7893000.0,-488000.0,-180000.0,7225000.0,850000.0,6375000.0,6375000.0,,,,,7794000.0,24325000.0,6375000.0,6462353.0,553000.0,-488000.0,7778000.0,15055000.0,2325000.0,6375000.0,-99000.0,-99000.0,10202000.0,0.0,-11647.0,TMO,5108,65000.0,,,,,,,,,,,
ttm,128292000.0,51201000.0,77091000.0,48293000.0,28798000.0,-4247000.0,-584000.0,23967000.0,5619000.0,17801000.0,17801000.0,,,,,28798000.0,99494000.0,17801000.0,17801000.0,4247000.0,-4247000.0,28214000.0,51201000.0,16720000.0,17801000.0,0.0,0.0,44934000.0,0.0,0.0,VZ,5127,,,,,,,,,,,,
ttm,5970203.0,2648900.0,3046271.0,904852.0,2141419.0,-960766.0,-75715.0,1105865.0,226986.0,725749.0,725749.0,,,,,2064546.0,3553752.0,997770.0,938169.0,986753.0,-960766.0,2141419.0,2544152.0,259700.0,876338.0,-77800.0,-77800.0,2478919.0,0.0,-15969.0,TDG,5166,,,,,,,,,,,,
ttm,12246000.0,5097000.0,7149000.0,4495000.0,2654000.0,-1019000.0,-401000.0,1234000.0,90000.0,1101000.0,1101000.0,,,,,2654000.0,9592000.0,1101000.0,1283632.0,1019000.0,-1019000.0,2253000.0,5097000.0,1920000.0,1101000.0,-197000.0,-197000.0,4370000.0,0.0,-14368.0,ED,5171,,,,,,,,,,,,
ttm,72340000.0,,,,,,,581000.0,-3005000.0,1710000.0,1710000.0,,,,,,,3301000.0,4395270.0,,,,,,3301000.0,-1499000.0,-1499000.0,,0.0,-404730.0,WFC,5195,,,,,-14129000.0,56131000.0,25706000.0,,1022000.0,,-1499000.0,
ttm,11303000.0,7772000.0,3531000.0,3022000.0,509000.0,-261000.0,375000.0,623000.0,111000.0,414000.0,414000.0,,,,,509000.0,10794000.0,512000.0,133880.0,276000.0,-261000.0,899000.0,6373000.0,1520000.0,512000.0,460000.0,460000.0,1959000.0,0.0,81880.0,GLW,5202,15000.0,,,,,,,,,,,
ttm,3942200.0,1945100.0,1997100.0,1116600.0,880500.0,-54000.0,8700.0,835200.0,189100.0,627000.0,627000.0,,,,,880500.0,3061700.0,627000.0,627000.0,54000.0,-54000.0,889200.0,1945100.0,96700.0,627000.0,,,985900.0,0.0,0.0,SNA,5204,,,300.0,,,,,,,,,
ttm,15456000.0,,,,,,,1797000.0,412000.0,1343000.0,1343000.0,,,,,,,1385000.0,1385000.0,,,,,383000.0,1385000.0,,,,0.0,0.0,SYF,5208,,,,,-5310000.0,4704000.0,9092000.0,,,-3645000.0,,
ttm,8149719.0,4448450.0,3701269.0,1890925.0,1810344.0,-149374.0,-165973.0,1494997.0,219584.0,1278708.0,1278708.0,,,,,1782698.0,6339375.0,1278708.0,1409409.0,153471.0,-149374.0,1648468.0,4448450.0,294907.0,1278708.0,-153225.0,-153225.0,2096600.0,0.0,-22524.0,HSY,5210,4097.0,,,,,,,,,,,
ttm,1445096.0,156766.0,1288330.0,779070.0,509260.0,13355.0,-117.0,522498.0,83892.0,438606.0,438606.0,,,,,509260.0,935836.0,438606.0,438660.0,9830.0,13355.0,509260.0,103440.0,68042.0,438606.0,-64.0,-64.0,577366.0,0.0,-10.2758,ANSS,5212,13355.0,577302.0,,,,,,,,,,
ttm,321782000.0,239893000.0,81889000.0,65020000.0,16869000.0,-885000.0,305000.0,16289000.0,3009000.0,13180000.0,13180000.0,,,,,16869000.0,304913000.0,13180000.0,13180000.0,1656000.0,-885000.0,17945000.0,239893000.0,22843000.0,13180000.0,,,40788000.0,0.0,0.0,AMZN,5215,771000.0,,-100000.0,,,,,,,,,
ttm,6686000.0,,,,,,,1556000.0,227000.0,1237000.0,1237000.0,,,,,,,1343000.0,1329000.0,,,,,65000.0,1329000.0,,,,0.0,0.0,KEY,5216,,,,,-1021000.0,4109000.0,3013000.0,,138000.0,,,
ttm,5652000.0,2965000.0,2687000.0,1064000.0,1623000.0,-543000.0,-60000.0,1020000.0,116000.0,904000.0,904000.0,,,,,1503000.0,4029000.0,904000.0,808312.0,543000.0,-543000.0,1563000.0,2965000.0,146000.0,904000.0,108000.0,108000.0,1601000.0,0.0,12312.0,YUM,5241,,,,,,,,,,,,
ttm,6013000.0,3288000.0,2725000.0,1471000.0,1254000.0,-356000.0,84000.0,982000.0,174000.0,802000.0,802000.0,,,,,1254000.0,4759000.0,802000.0,797886.0,389000.0,-356000.0,1371000.0,3211000.0,1064000.0,802000.0,5000.0,5000.0,2430000.0,0.0,885.947,AEE,5252,33000.0,,,,,,,,,,,
ttm,3017150.0,1297961.0,1719189.0,853382.0,865807.0,-7961.0,-30874.0,826972.0,114084.0,712888.0,712888.0,,,,,865980.0,2151343.0,712888.0,712739.0,24130.0,-7961.0,851102.0,1205811.0,126986.0,712888.0,173.0,173.0,977915.0,0.0,23.866,TER,5281,16169.0,,,,,,,,,,,
ttm,18748382.0,16337769.0,2410613.0,1827449.0,583164.0,398301.0,-1824.0,979641.0,227733.0,751908.0,751908.0,,,,,,18165218.0,751908.0,751908.0,88196.0,398301.0,1067837.0,16337769.0,238080.0,751908.0,,,1305917.0,0.0,0.0,KMX,5298,486497.0,,,,,,,,399700.0,,,
ttm,41748000.0,29671000.0,12077000.0,7524000.0,4553000.0,-514000.0,-44000.0,3995000.0,1006000.0,2998000.0,2998000.0,,,,,4553000.0,37195000.0,2998000.0,3030912.0,514000.0,-514000.0,4509000.0,29671000.0,2432000.0,2998000.0,-44000.0,-44000.0,6985000.0,0.0,-11088.0,CAT,5364,,,14000.0,,,,,,,,,
ttm,5274200.0,2032100.0,3242100.0,2548300.0,693800.0,-494500.0,-48900.0,150400.0,-420200.0,570600.0,570600.0,,,,,647100.0,4580400.0,570600.0,608633.0,497300.0,-494500.0,647700.0,1810400.0,1215600.0,570600.0,-52100.0,-52100.0,1915400.0,0.0,-14067.0,MCHP,5370,2800.0,,,,,,,,,,,
ttm,24996056.0,15276319.0,9719737.0,5134448.0,4585289.0,-1385940.0,,3199349.0,437954.0,2761395.0,2761395.0,,,,,4585289.0,20410767.0,2761395.0,2761395.0,1385940.0,-1385940.0,4585289.0,15276319.0,10922622.0,2761395.0,,,15507911.0,0.0,0.0,NFLX,5371,,,,,,,,,,,,
ttm,3085177.0,1284146.0,1801031.0,1016988.0,784043.0,-38616.0,3316.0,748743.0,146004.0,602739.0,602739.0,,,,,,2301134.0,602739.0,611204.0,38616.0,-38616.0,787359.0,1242102.0,98709.0,602739.0,-10516.0,-10516.0,896584.0,0.0,-2051.0,MTD,5374,,,,,,,,,,,,
ttm,18728500.0,16276500.0,2452000.0,884100.0,1567900.0,54100.0,35900.0,1657900.0,359500.0,1298400.0,1298400.0,,,,,,17160600.0,1298400.0,1270285.0,,54100.0,1567900.0,16276500.0,1049000.0,1298400.0,35900.0,35900.0,2581000.0,0.0,7785.0,PCAR,5402,54100.0,,,,,,,,,,,
ttm,2987351.0,1098649.0,1888702.0,819733.0,990271.0,-385146.0,424113.0,670306.0,,909414.0,909414.0,,,,,,1918382.0,920925.0,528907.0,413299.0,-395096.0,1511285.0,1096259.0,686654.0,920925.0,378103.0,378103.0,1819836.0,0.0,102088.0,BXP,5412,18203.0,,,0.0,,,,,,,,
ttm,171760000.0,79920000.0,91840000.0,66555000.0,25285000.0,-7925000.0,-20216000.0,-2856000.0,965000.0,-5369000.0,-5369000.0,,,,,6405000.0,146475000.0,-5176000.0,8606400.0,7925000.0,-7925000.0,5069000.0,79920000.0,28516000.0,-5176000.0,-18880000.0,-18880000.0,52465000.0,0.0,-5097600.0,T,5430,,,,,,,,,,,,
ttm,11406000.0,9819000.0,1587000.0,720000.0,867000.0,-143000.0,26000.0,750000.0,154000.0,593000.0,593000.0,,,,,912000.0,10539000.0,593000.0,503203.0,157000.0,-143000.0,907000.0,9819000.0,237000.0,593000.0,113000.0,113000.0,1031000.0,0.0,23203.0,LDOS,5432,,1144000.0,,,,,,,,,,
ttm,3322133.0,1167141.0,2154992.0,2239336.0,-84344.0,-3516.0,-10924.0,-98784.0,1132322.0,-1231106.0,-1231106.0,,,,,-84344.0,3406477.0,-1231106.0,-1231106.0,135701.0,-3516.0,36917.0,1167141.0,480945.0,-1231106.0,,,517862.0,0.0,0.0,TWTR,5434,132185.0,,,,,,,,,,,
ttm,12695339.0,9905767.0,2789572.0,2414536.0,375036.0,-60974.0,,314062.0,10527.0,303535.0,303535.0,,,,,,12320303.0,303535.0,303535.0,70887.0,-60974.0,384949.0,9905767.0,363996.0,303535.0,,,748945.0,0.0,0.0,ROST,5513,9913.0,748945.0,,,,,,,,,,
